codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
B32,KYR8913,14,-22.961344,-43.648577,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5,2023-07-26 19:56:18,2023-07-26,19:01:32
B27,LRK9551,14,-22.961803333333332,-43.64848833333333,2.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,2023-07-26 19:56:18,2023-05-23,10:28:39
B14,KRK9519,14,-22.952396,-43.64958,42.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1348.1,2023-07-26 19:56:18,2023-07-26,19:56:00
B06,LMS3036,17,-22.81576,-43.18839333333333,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287.0,2023-07-26 19:56:18,2023-05-02,09:01:13
B11,KRK9516,14,-22.92777,-43.653154,54.3,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1432.0,2023-07-26 19:56:18,2023-07-26,19:55:58
B12,LMH5981,14,-23.00803,-43.442812,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1327.3,2023-07-26 19:56:18,2023-07-26,19:18:22
B24,LSO7028,14,-22.961395,-43.64837,0.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1400.1,2023-07-26 19:56:18,2023-07-26,19:56:01
B25,,14,-22.963642,-43.650202,20.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1320.7,2023-07-26 19:56:18,2023-07-26,19:55:32
B28,KQP5E29,14,-23.016876,-43.476081,57.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1316.0,2023-07-26 19:56:18,2023-07-26,19:56:08
B40,,14,-22.960985,-43.648054,5.6,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],894.7,2023-07-26 19:56:18,2023-07-26,19:56:07
B41,,14,-23.015404,-43.521515,54.6,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1362.1,2023-07-26 19:56:18,2023-07-26,19:55:36
901001,RJD7J89,22,-23.00047,-43.337945,49.4,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17479.5,2023-07-26 19:56:18,2023-07-26,19:55:57
B47,,14,-22.942716,-43.661919,50.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1380.6,2023-07-26 19:56:18,2023-07-26,19:55:44
B048,,14,-23.012811,-43.46008,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1395.7,2023-07-26 19:56:18,2023-07-26,19:56:11
B49,,14,-22.92916,-43.654943,48.4,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1339.2,2023-07-26 19:56:18,2023-07-26,19:56:15
B50,,14,-23.00063,-43.578583,58.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1168.8,2023-07-26 19:56:18,2023-07-26,19:55:58
B52,,14,-23.003861,-43.564989,58.8,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1220.4,2023-07-26 19:56:18,2023-07-26,19:56:00
B54,,14,-22.9644,-43.647726,3.2,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1385.4,2023-07-26 19:56:18,2023-07-26,19:56:00
B55,,14,-22.916149,-43.630069,0.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1328.0,2023-07-26 19:56:18,2023-07-26,19:56:07
B53,,14,-22.969966,-43.628757,49.4,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1394.4,2023-07-26 19:56:18,2023-07-26,19:55:57
B51,,14,-22.933945,-43.66464,48.1,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1412.4,2023-07-26 19:56:18,2023-07-26,19:56:12
901050,,40,-22.877523,-43.336746,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24449.3,2023-07-26 19:56:18,2023-07-26,19:56:01
901077,,52,-22.964629,-43.391665,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26545.2,2023-07-26 19:56:18,2023-07-26,18:47:01
903045,,17,-22.901932,-43.554476,0.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],25917.9,2023-07-26 19:56:18,2023-07-26,19:56:08
902119,,35,-22.876376,-43.329982,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7949.1,2023-07-26 19:56:18,2023-07-26,19:45:32
901058,,22,-22.964291,-43.391819,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44292.4,2023-07-26 19:56:18,2023-07-26,19:24:19
902105,,40,-22.878968,-43.336301,11.6,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],10435.7,2023-07-26 19:56:18,2023-07-26,19:56:10
901071,,53,-22.939192,-43.39492,59.7,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],43645.0,2023-07-26 19:56:18,2023-07-26,19:56:10
903027,,50,-23.000209,-43.365526,42.9,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49870.8,2023-07-26 19:56:18,2023-07-26,19:56:00
901066,,22,-23.00408,-43.32216,54.2,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],50177.0,2023-07-26 19:56:18,2023-07-26,18:59:31
903026,,50,-23.002231,-43.326477,52.1,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49213.5,2023-07-26 19:56:18,2023-07-26,19:56:02
903029,,50,-22.972691,-43.401058,23.6,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33763.5,2023-07-26 19:56:18,2023-07-26,19:56:12
902116,,35,-22.973168,-43.38533,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11324.8,2023-07-26 19:56:18,2023-07-26,19:56:13
902115,,35,-22.878298,-43.336324,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],15018.8,2023-07-26 19:56:18,2023-07-26,19:56:16
903028,,50,-22.876596,-43.329771,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31655.9,2023-07-26 19:56:18,2023-07-26,19:55:57
901061,,51,-22.922085,-43.39744,59.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],43551.8,2023-07-26 19:56:18,2023-07-26,19:55:20
903030,,50,-22.972004,-43.401119,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],41216.1,2023-07-26 19:56:18,2023-07-26,19:56:12
903057,,17,-22.920533,-43.60797,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8,2023-07-26 19:56:18,2023-06-26,04:59:59
901051,,46,-23.000947,-43.36434,14.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],39198.4,2023-07-26 19:56:18,2023-07-26,19:50:53
901064,,22,-23.001148,-43.329337,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],49182.9,2023-07-26 19:56:18,2023-07-26,19:56:10
902107,,31,-22.87637,-43.329757,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9145.6,2023-07-26 19:56:18,2023-07-26,19:46:42
901049,,40,-22.916156,-43.361637,32.3,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],33166.9,2023-07-26 19:56:18,2023-07-26,19:56:05
901073,,52,-22.862162,-43.400419,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],42051.0,2023-07-26 19:56:18,2023-07-26,19:00:01
901048,,51,-22.961508,-43.392174,22.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26674.5,2023-07-26 19:56:18,2023-07-26,18:59:17
901065,,52,-23.000739,-43.366258,0.0,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35625.8,2023-07-26 19:56:18,2023-07-26,19:55:59
903031,,50,-22.876496,-43.329544,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40853.1,2023-07-26 19:56:18,2023-07-26,19:33:10
902092,,35,-23.000705,-43.367359,18.5,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7624.7,2023-07-26 19:56:18,2023-07-26,19:56:05
903032,,42,-22.83375,-43.238424,59.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42990.9,2023-07-26 19:56:18,2023-07-26,19:56:04
901075,,51,-22.925,-43.397614,60.5,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],49241.5,2023-07-26 19:56:18,2023-07-26,18:59:50
903055,,17,-22.905545,-43.574424,38.8,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19127.7,2023-07-26 19:56:18,2023-07-26,19:55:58
902112,,31,-22.876421,-43.329653,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11289.1,2023-07-26 19:56:18,2023-07-26,19:49:09
903037,,17,-22.901775,-43.554964,0.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20953.4,2023-07-26 19:56:18,2023-07-26,19:51:08
903002,,42,-22.855547,-43.259461,54.6,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],7243.6,2023-07-26 19:56:18,2023-07-26,19:55:59
901080,,52,-22.973358,-43.388258,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],31495.4,2023-07-26 19:56:18,2023-07-26,18:59:44
902110,,35,-23.000981,-43.366559,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9073.7,2023-07-26 19:56:18,2023-07-26,18:57:04
902114,,35,-22.93056,-43.37325,40.5,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9108.2,2023-07-26 19:56:18,2023-07-26,19:56:09
902078,,31,-22.876742,-43.329882,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10463.5,2023-07-26 19:56:18,2023-07-26,19:55:58
902111,,35,-22.957698,-43.380555,48.6,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10524.7,2023-07-26 19:56:18,2023-07-26,19:56:09
902025,,35,-22.876518,-43.329824,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10033.8,2023-07-26 19:56:18,2023-07-26,19:23:56
903054,,17,-22.901639,-43.55446,11.3,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17896.7,2023-07-26 19:56:18,2023-07-26,19:52:27
903021,,42,-22.851558,-43.311292,40.8,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],34901.1,2023-07-26 19:56:18,2023-07-26,19:56:11
903056,,17,-22.917284,-43.683324,11.3,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],14888.9,2023-07-26 19:56:18,2023-07-26,19:55:57
903000,,50,-23.006661,-43.311993,18.2,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],32041.2,2023-07-26 19:56:18,2023-07-26,19:56:09
903058,,17,-22.910827,-43.584072,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9354.1,2023-07-26 19:56:18,2023-07-26,19:56:00
901072,,52,-22.965258,-43.391922,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],38852.9,2023-07-26 19:56:18,2023-07-26,19:56:14
902045,,31,-22.880774,-43.330293,49.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],6986.0,2023-07-26 19:56:18,2023-07-26,19:20:39
903008,,42,-22.876266,-43.329602,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48277.6,2023-07-26 19:56:18,2023-07-26,19:10:17
903007,,50,-23.000872,-43.366944,20.7,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],41516.2,2023-07-26 19:56:18,2023-07-26,19:54:50
903004,,42,-22.837884,-43.291532,50.1,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],39477.7,2023-07-26 19:56:18,2023-07-26,19:56:10
903006,,42,-22.856837,-43.329175,30.1,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],46669.4,2023-07-26 19:56:18,2023-07-26,19:56:12
901046,,40,-23.001265,-43.36536,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],28851.9,2023-07-26 19:56:18,2023-07-26,19:50:35
903005,,42,-22.839911999999998,-43.239433,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39082.4,2023-07-26 19:56:18,2023-07-26,19:55:59
903022,,50,-23.000261,-43.343145,24.7,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],37880.8,2023-07-26 19:56:18,2023-07-26,19:56:03
903035,,17,-22.916195,-43.624637,50.3,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19811.7,2023-07-26 19:56:18,2023-07-26,19:56:03
901059,,51,-22.960864,-43.391878,52.4,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],48618.2,2023-07-26 19:56:18,2023-07-26,19:56:01
903003,,42,-22.813782,-43.244593,25.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],41987.4,2023-07-26 19:56:18,2023-07-26,19:56:17
901019,,22,-22.965207,-43.391518,18.2,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],32343.3,2023-07-26 19:56:18,2023-07-26,19:56:04
901020,,22,-23.00006,-43.352477,14.8,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],25650.8,2023-07-26 19:56:18,2023-07-26,19:56:08
901021,,22,-22.965573,-43.391618,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17712.0,2023-07-26 19:56:18,2023-07-26,19:27:52
901022,,22,-23.00094,-43.368153,18.3,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],18742.4,2023-07-26 19:56:18,2023-07-26,19:56:02
901023,,51,-22.964769,-43.391607,0.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33696.4,2023-07-26 19:56:18,2023-07-26,18:29:16
901024,,46,-22.881717,-43.341816,21.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],20776.1,2023-07-26 19:56:18,2023-07-26,18:59:34
901025,,41,-22.943427,-43.372231,57.5,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],41110.1,2023-07-26 19:56:18,2023-07-26,19:56:16
901026,,51,-22.965538,-43.391607,0.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32961.4,2023-07-26 19:56:18,2023-07-26,19:39:18
901027,,51,-22.962198,-43.392739,35.7,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26339.4,2023-07-26 19:56:18,2023-07-26,19:56:10
901028,,40,-22.992489,-43.365965,58.7,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23931.0,2023-07-26 19:56:18,2023-07-26,19:56:01
903001,,38,-22.876341,-43.329516,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],46484.4,2023-07-26 19:56:18,2023-07-25,23:11:00
901029,,0,-22.965308,-43.392013,0.0,,,25046.6,2023-07-26 19:56:18,2023-07-26,19:53:37
901030,,52,-22.972701999999998,-43.40113,25.5,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],22042.9,2023-07-26 19:56:18,2023-07-26,19:56:15
901031,,40,-22.877628,-43.336734,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24553.8,2023-07-26 19:56:18,2023-07-26,19:56:12
901032,,40,-22.879127,-43.336776,10.5,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],25511.7,2023-07-26 19:56:18,2023-07-26,19:56:02
901033,,31,-23.000914,-43.367366,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],26833.3,2023-07-26 19:56:18,2023-07-26,19:55:21
901034,,41,-22.894837,-43.349769,35.8,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],27746.6,2023-07-26 19:56:18,2023-07-26,19:55:58
901035,,22,-22.964519,-43.392075,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26023.8,2023-07-26 19:56:18,2023-07-26,19:33:38
901036,,52,-23.001215,-43.364232,9.4,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],23021.4,2023-07-26 19:56:18,2023-07-26,19:37:45
901037,,52,-22.928528,-43.373493,44.5,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],20044.7,2023-07-26 19:56:18,2023-07-26,19:55:57
901038,,53,-22.984142,-43.365754,0.1,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],27626.9,2023-07-26 19:56:18,2023-07-26,19:56:10
901039,,40,-22.878204,-43.340888,6.8,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24913.1,2023-07-26 19:56:18,2023-07-26,19:56:12
901040,,51,-22.857943,-43.392323,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],29829.7,2023-07-26 19:56:18,2023-07-26,19:56:10
901041,,22,-23.005643,-43.318295,58.2,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26423.6,2023-07-26 19:56:18,2023-07-26,19:56:05
901042,,53,-23.000986,-43.366323,0.0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],30128.0,2023-07-26 19:56:18,2023-07-26,19:55:55
901043,,22,-22.964364,-43.391732,0.1,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25146.6,2023-07-26 19:56:18,2023-07-26,19:28:24
901054,,51,-22.855472,-43.387815,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],21603.5,2023-07-26 19:56:18,2023-07-26,19:56:00
903009,,42,-22.863891,-43.33308,40.7,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47462.5,2023-07-26 19:56:18,2023-07-26,19:56:04
903010,,42,-22.85219,-43.262631999999996,50.8,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],43934.9,2023-07-26 19:56:18,2023-07-26,18:58:59
903011,,42,-22.839401,-43.239868,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],45616.2,2023-07-26 19:56:18,2023-07-26,19:52:26
903012,,42,-22.842052,-43.276643,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],48229.2,2023-07-26 19:56:18,2023-07-26,19:56:13
903015,,42,-22.839748,-43.239529,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48135.8,2023-07-26 19:56:18,2023-07-26,19:55:57
903016,,42,-22.83921,-43.239975,16.1,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42807.6,2023-07-26 19:56:18,2023-07-26,19:50:04
903017,,50,-22.973231,-43.382635,21.6,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],45060.5,2023-07-26 19:56:18,2023-07-26,19:55:59
903018,,42,-22.85464,-43.253896,8.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],11345.1,2023-07-26 19:56:18,2023-07-26,19:56:14
903019,,50,-22.876099,-43.32944,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],4452.0,2023-07-26 19:56:18,2023-07-24,15:02:37
903020,,50,-22.972149,-43.401111,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43995.2,2023-07-26 19:56:18,2023-07-26,19:56:10
903023,,42,-22.876882,-43.330267,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39307.7,2023-07-26 19:56:18,2023-07-26,19:17:25
903024,,42,-22.83793,-43.291516,45.9,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],38232.9,2023-07-26 19:56:18,2023-07-26,19:56:12
903025,,50,-23.005344,-43.319279,58.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39648.3,2023-07-26 19:56:18,2023-07-26,19:56:07
903013,,42,-22.876337,-43.329721,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],44578.0,2023-07-26 19:56:18,2023-07-26,17:37:19
903014,,50,-22.876528,-43.329468,0.2,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],51972.9,2023-07-26 19:56:18,2023-07-26,19:15:38
902097,,31,-22.882338,-43.341946,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],11253.2,2023-07-26 19:56:18,2023-07-26,19:56:04
901045,,53,-22.9322,-43.395314,59.0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],32626.3,2023-07-26 19:56:18,2023-07-26,19:54:48
901053,,53,-23.000976,-43.366267,0.0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],20208.8,2023-07-26 19:56:18,2023-07-26,19:47:22
901060,,51,-22.977401,-43.406873,27.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],25006.0,2023-07-26 19:56:18,2023-07-26,19:56:09
903052,,17,-22.918013,-43.607129,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],22042.7,2023-07-26 19:56:18,2023-07-26,19:53:45
903060,,17,-22.920723,-43.607888,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20533.4,2023-07-26 19:56:18,2023-07-26,18:19:24
903063,,17,-22.919094,-43.607689,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21498.7,2023-07-26 19:56:18,2023-07-26,19:35:54
901000,,22,-22.965171,-43.391831,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],30275.9,2023-07-26 19:56:18,2023-07-26,19:17:12
902113,,31,-22.873764,-43.335731,41.8,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],9001.6,2023-07-26 19:56:18,2023-07-26,18:59:41
902118,,31,-22.877622,-43.335512,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],7817.7,2023-07-26 19:56:18,2023-07-26,19:56:01
902117,,31,-23.001005,-43.368018,20.8,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10422.2,2023-07-26 19:56:18,2023-07-26,19:51:29
901052,,40,-22.971942,-43.387199,58.5,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],20301.7,2023-07-26 19:56:18,2023-07-26,19:56:12
901056,,22,-23.000722,-43.331221,49.2,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],25528.7,2023-07-26 19:56:18,2023-07-26,19:56:08
901044,,52,-22.893771,-43.399823,58.8,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],29795.5,2023-07-26 19:56:18,2023-07-26,19:56:11
903033,,42,-22.878097,-43.336641,21.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],36798.9,2023-07-26 19:56:18,2023-07-26,19:56:08
902049,,41,-22.854878,-43.252062,5.9,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],36284.4,2023-07-26 19:56:18,2023-07-26,19:56:02
902020,,46,-22.896256,-43.351088,39.1,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],31948.9,2023-07-26 19:56:18,2023-07-26,19:56:09
902022,,46,-22.984683,-43.365842,60.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],31103.6,2023-07-26 19:56:18,2023-07-26,19:56:17
901092,,53,-22.972813,-43.402309,20.0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],2774.6,2023-07-26 19:56:18,2023-07-26,19:56:13
901093,,51,-23.008396,-43.439889,0.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],28186.6,2023-07-26 19:56:18,2023-07-26,19:56:05
902023,,46,-22.854142,-43.251761,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5,2023-07-26 19:56:18,2023-07-26,18:23:51
902059,,43,-22.837975,-43.285489,37.1,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],35885.6,2023-07-26 19:56:18,2023-07-26,19:56:13
902056,,46,-22.854209,-43.251935,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34769.0,2023-07-26 19:56:18,2023-07-26,19:29:31
901091,,51,-23.008725,-43.441145,13.8,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],31322.4,2023-07-26 19:56:18,2023-07-26,19:56:12
901096,,51,-22.862254,-43.400798,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],34682.5,2023-07-26 19:56:18,2023-07-26,19:56:10
901086,,52,-22.855377,-43.387582,50.8,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],48599.3,2023-07-26 19:56:18,2023-07-26,19:56:14
902032,,46,-22.854693,-43.251959,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36522.0,2023-07-26 19:56:18,2023-07-26,19:37:44
902024,,46,-22.854255,-43.251459,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35203.3,2023-07-26 19:56:18,2023-07-26,19:39:28
901094,,51,-22.898314,-43.39792,58.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],32997.9,2023-07-26 19:56:18,2023-07-26,19:56:07
902027,,43,-22.930845,-43.373281,49.7,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],33027.9,2023-07-26 19:56:18,2023-07-26,19:56:12
902031,,46,-22.888529,-43.345918,32.4,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],35095.1,2023-07-26 19:56:18,2023-07-26,19:56:09
902028,,46,-22.854562,-43.251417000000004,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],37803.1,2023-07-26 19:56:18,2023-07-26,19:55:59
902029,,46,-22.854729,-43.251958,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35538.9,2023-07-26 19:56:18,2023-07-26,19:48:35
902018,,40,-22.877684,-43.336721,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23816.9,2023-07-26 19:56:18,2023-07-26,19:04:39
902046,,46,-22.854671,-43.251663,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33623.5,2023-07-26 19:56:18,2023-07-26,19:51:49
12715,,20,-23.00293,-43.424405,0.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],42573.1,2023-07-26 19:56:18,2023-07-26,19:56:13
